C02020,C02170,C02013,C02016,C02050,C02060,C02068,C02070,C02090,C02100,C02105,C02110,C02122,C02130,C02150,C02158,C02164,C02180,C02185,C02188,C02195,C02198,C02220,C02230,C02240,C02261,C02275,C02282,C02290
273.0591042,263.9163879,276.8085146,243.8218296,271.5524893,283.9481638,274.005705,243.1771637,279.3473328,243.2842889,258.9044944,278.4218363,276.9803864,260.0600971,233.4086702,283.9638647,250.3167938,286.7430721,251.2778098,224.7414288,277.653019,254.4077094,282.3129316,241.2994464,282.9056934,235.9232145,274.886864,290.5827966,275.9139348
244.9320151,287.0354846,256.702837,273.9820162,289.9995641,267.3013244,271.3575679,242.4205019,273.3117021,266.6152493,252.3643339,274.7655009,257.7599164,280.5127209,297.415358,261.5334837,238.1853491,284.6640903,294.8244196,260.8399831,284.8909655,293.8851668,270.6338422,252.2965397,272.2683829,259.7787765,253.6184684,266.910631,255.4290332
245.1273773,262.4841752,256.5272295,250.5638682,258.3289274,258.2514511,244.3560809,288.9181413,276.5658796,301.0098996,260.2292298,253.2735089,239.2695615,247.5309359,226.3628481,280.2668123,248.8269444,248.2555696,268.5378026,257.1712036,268.0329859,241.5111121,274.5197021,307.4835303,230.9204656,258.5470626,278.6631333,287.3822921,223.0351902
258.4932075,279.8876982,245.9784641,244.01117,239.9417693,243.1237649,273.8705994,250.2557781,276.8159174,271.3535816,245.8979151,259.3498642,270.4202271,268.1690641,224.3886003,243.065909,243.792333,252.0025346,258.2604879,278.6368939,262.9130844,281.1408235,243.1590914,230.2957141,256.8552413,276.2039701,262.8287336,254.7982143,280.9521997
289.6069765,305.8948932,293.1796349,237.3735347,274.9999252,253.1827107,287.0644835,245.558959,257.1522328,302.0460484,271.0695966,273.1280114,271.5733807,284.1558994,263.5771455,296.8107221,273.9088331,266.8783634,306.3727573,261.9788287,257.7831,255.8735197,277.0729875,266.6743006,266.764182,254.851931,253.4741707,286.773103,255.9464424
273.3570593,260.1391441,261.0831024,269.96773,246.6388782,236.3688793,234.6672291,222.6680961,266.0906448,264.682861,249.0290434,293.0155965,280.5981487,250.2722043,264.8765572,260.6110503,270.7471092,259.0451322,250.1982901,262.0478762,259.1665449,246.3576038,267.1451704,302.619334,277.3289754,265.4898209,281.1579801,286.2843399,293.0766858
272.1571853,211.2274711,245.7827397,293.1569791,238.2749671,269.6154122,264.5875134,253.4121821,303.2055166,277.6588824,265.6933012,247.0344903,264.9147411,266.3517895,232.2128875,226.5115417,281.8036149,259.4980301,281.0940843,290.337747,276.887744,257.1119758,266.5188426,266.7655238,222.7716047,252.9510699,255.5702266,264.8345038,257.3774904
244.7561824,255.699327,272.7428586,240.2312569,269.6498596,254.1320972,255.7297911,246.5661664,244.7264762,225.1792569,294.2878061,289.8834747,271.5971565,264.4070045,273.3056509,247.8620282,287.7188822,259.9086218,276.5683366,279.2761954,280.3817819,228.9214024,251.2786411,260.2140676,251.93013,266.7566279,267.834993,271.4318212,290.8896819
265.734322,265.3677741,278.647239,232.4524451,215.8711397,264.5311503,277.1602497,231.3525912,265.9482057,251.628262,259.9529696,241.4122082,254.1129834,263.8049107,281.0252143,282.521094,276.9297875,280.2092456,275.1925898,239.9956139,292.306565,281.0952889,278.5167736,262.8377742,246.4715794,262.1325536,288.2601008,224.542127,271.1877341
288.6492563,268.8676096,255.0192611,268.2911111,268.5350498,263.9169596,276.6722434,287.122671,261.2127433,256.3862013,234.0477015,259.1819461,254.7182856,215.0273394,279.7657327,288.0410321,249.5805574,284.8487016,281.8776314,262.3032854,252.9548921,249.6396852,274.4177267,262.8151475,271.9476019,249.7996158,243.35286,262.7362139,261.7264471
262.228966,276.0397122,286.4194586,254.8274926,246.9340789,283.1256717,266.0162183,283.0171656,246.8462567,227.5990945,269.158823,262.0215714,275.3023437,262.7145425,268.0627019,270.1517202,290.08826,278.589213,263.1191966,255.1214107,259.7347546,254.3031724,306.3795693,277.1308626,276.5828468,238.2816625,257.7375696,243.8336623,264.3755734
268.6922094,232.7752718,244.6948615,304.1439258,263.8539777,255.3441699,269.4821854,257.9812941,275.0618934,281.9066465,285.7427456,279.521865,245.6862353,233.7475081,270.2498373,236.5905577,237.4102109,296.2311528,288.4785089,239.6755342,232.3554188,221.5817403,217.0520434,262.0032696,243.0906225,243.8974837,232.9778924,275.1703592,272.5251726
236.999502,271.856646,266.017618,273.4565942,265.6053142,264.5184846,228.4465996,277.2248569,273.6535811,285.2723357,257.4860664,233.7893774,268.6786283,230.3772722,294.0507213,265.2417071,276.7019516,287.8612824,286.5276563,291.7977493,222.0404958,241.9443952,243.1024742,288.4594996,206.9642069,260.5028347,268.5763626,255.7712234,242.8675382
248.0621438,275.6208762,271.3877887,295.0785257,280.675296,249.6868604,251.9025106,264.0683676,279.0546717,229.5603683,234.305866,276.928393,267.192514,265.3737546,251.1229533,213.1961697,258.7596543,258.0139158,288.8540955,249.4598023,227.5412172,260.6697717,281.7809557,259.4070075,260.3750047,285.8794025,259.6512093,296.1934702,281.5843207
271.5026564,252.1966658,228.4158536,231.4480186,239.3729433,297.3695681,273.0120188,257.0203679,247.6387873,266.446279,258.9330294,267.3801595,265.290397,248.1593856,253.0043881,254.1748196,267.9953724,279.124227,225.5019278,239.6796876,282.2481168,305.6792862,278.3099962,308.571596,252.2291497,244.4424274,263.7387401,233.9709464,240.8868679
236.7508352,271.1268991,249.2801442,266.6522454,230.6285501,274.8792916,243.836323,287.2723899,285.5860762,256.9284754,251.4132625,216.7961561,282.1354751,268.9229117,269.4933988,261.7036942,275.6923483,266.0382932,266.610168,237.4298722,252.6028685,260.472996,261.7736132,324.2983538,250.0007633,296.8922497,273.9435578,274.4704495,281.9400045
252.5461734,219.3268506,272.141134,271.5058514,235.3299489,294.833713,285.5311823,287.4323759,259.0266431,298.4548105,277.5118099,286.946487,240.1067106,268.3324686,259.6986242,288.1724376,276.3073109,237.0574019,269.8872521,236.189636,258.8237256,239.7870616,221.9350778,277.3352337,282.4112048,279.1184533,312.712688,238.9606313,253.278969
247.7414127,230.8579845,309.0069612,278.9138034,232.4540081,274.7678317,257.6386931,276.1480249,234.0821077,250.1635768,258.9811391,274.954578,267.6223022,285.5128125,284.1371329,249.8641442,255.3672845,248.8480858,287.993229,235.870927,252.3642645,226.1454048,281.2472384,275.8586019,237.6636205,240.1150863,264.5406164,256.4240531,259.7576398
267.884869,242.836349,261.5536716,239.4022249,301.8536379,255.4348187,286.7933416,254.7904166,248.1861824,265.9280418,303.8720719,236.0554618,262.6267135,304.7453398,238.8050533,249.8794179,300.7990722,291.7213306,271.3591644,276.187302,266.5692883,279.7584269,253.1484312,255.4829002,269.842732,267.4011344,285.8892066,265.8776403,262.91634
245.4391528,240.7265146,251.8486999,301.7238205,272.2883366,235.9526916,248.3574898,266.471859,275.4549429,258.6916633,278.1271713,252.7903126,264.5597535,238.9124068,272.9663651,236.4900305,245.3122256,258.9948918,273.8988976,263.688522,262.2661383,268.2738066,261.6757073,277.0187326,253.5963898,309.2094954,242.4553167,213.5485853,275.5716797
279.1974268,256.8472534,326.1845849,270.0764881,267.6605965,280.8913227,301.7180209,271.6969744,260.406622,287.1964013,224.4041617,258.7598145,284.68349,256.3922156,273.252733,254.7959624,241.7604799,279.5653198,272.2971288,258.6828088,260.2946246,256.2580849,299.4743302,278.8241616,259.4362884,278.519279,257.8034703,279.6787412,302.0746984
254.9981764,242.904621,282.3104103,254.9930519,254.2859823,262.9498138,243.6831811,281.4881353,246.1191761,299.5351735,276.4133436,256.842812,247.2962437,226.713733,262.6867356,295.2437584,234.1217806,265.6372258,236.1269295,258.5996119,244.791991,288.5689593,286.4790477,276.0069227,231.239242,262.4378197,207.9470113,259.1788641,252.4048352
261.7037054,257.2211659,263.6262894,269.9678646,294.6590035,242.8791743,237.8230639,264.5731172,260.6953154,252.0050473,277.4097609,262.5545535,283.2351907,272.988031,275.6205747,275.9495484,268.7151936,258.7048092,261.176989,269.0973056,220.0836707,304.4320179,317.5452978,277.705718,227.3697387,253.541227,288.2641464,282.3763533,250.2852847
238.2192064,257.0947216,262.4212014,269.707366,257.2924055,288.5876532,279.2176377,300.0586743,249.5434749,289.9075909,229.7581043,253.650196,242.1829538,237.0110163,262.8111284,293.8290547,269.075978,282.6774995,260.9544601,235.5639978,279.849743,240.5188385,248.6255668,268.5552726,264.5444806,224.4303345,264.7143402,209.5394995,262.6701569
270.892957,264.8932619,261.0762671,267.3826837,243.4773106,245.7454845,247.3493313,242.9205247,274.5275319,267.6322427,294.7485518,293.0776233,226.9065857,221.9072245,268.1091296,233.6820132,262.2516637,248.0875712,251.8330663,280.0453068,269.9462825,247.5987183,267.1165491,235.8262666,234.7311336,260.5173207,275.1282749,278.8938818,302.2850255
269.7042967,250.6785071,255.1617007,251.5700801,250.3611661,233.920519,262.6937666,269.431443,275.6436339,279.2284564,268.7353264,277.5023163,235.3815864,260.8429904,286.7728981,241.1875017,279.8904929,288.8654081,252.1518468,261.757883,286.5485184,278.0910563,245.6530416,237.7183376,270.3957384,262.3661743,246.9244575,297.8438288,283.6602145
261.7527598,249.3979849,242.0190874,245.511606,222.2436204,263.2356165,247.8658581,252.1119968,289.5289664,239.9605331,263.5665307,262.9311601,272.1988953,241.4749662,281.1851679,257.3039339,260.0026118,272.2113728,248.7208512,276.4258555,269.5713904,252.2515491,273.7191537,268.6006303,277.3652119,250.877989,254.0382509,291.4214933,262.6165428
240.3951527,262.2550055,248.3658566,272.3997356,258.4120089,278.3180615,252.527568,250.1384908,270.1264886,251.4884863,256.8507366,279.6692609,247.2503822,246.2657838,290.6865164,274.5239236,290.7191552,261.1635818,280.7442586,265.420051,308.569324,266.6305629,275.5873117,237.3474365,278.1156642,286.4407073,260.6483367,247.8438903,247.5379945
305.7107752,267.7055252,273.6554124,244.5950872,274.36703,255.5129438,262.8674129,270.0818933,262.4299275,225.7769357,249.1472006,266.7922231,248.2240533,274.9711439,281.5692017,272.9090932,236.2411983,254.3376294,244.4875789,261.2446003,240.7165597,261.0297606,278.0364393,246.94647,275.1311521,247.2356841,225.1733038,245.6055374,238.9632438
227.9601977,273.009918,268.3172735,288.598593,273.0259319,282.3469059,299.1397445,282.1711048,270.6910596,269.5741592,277.4645144,273.4160476,250.4308887,288.7383752,259.0586044,295.2259851,251.3075648,249.3214724,296.9814666,251.3946116,289.6718749,255.5283385,288.2790879,263.7535071,268.7160061,255.2685479,245.7546674,284.1532629,252.325517
264.2752992,246.4938778,255.4723384,287.7894511,263.623985,250.4998536,296.7701806,267.4141824,266.6017881,290.6397651,254.8241636,241.1794634,245.1548105,230.6250462,302.5491841,252.4543565,242.1257786,250.075978,249.9513847,275.2541286,231.185496,239.5549113,254.1414606,269.1339398,281.0422669,263.9070381,285.3198384,259.1722539,267.2293221
271.4903211,268.5065111,228.649038,273.4918549,271.1733794,253.4822543,256.0840238,272.668498,232.2172923,243.2164841,238.1889014,236.9119082,269.0286454,244.7047798,277.8732478,268.7146965,276.2376669,250.9359294,257.1476098,272.5580228,247.8928112,255.0950636,276.5805194,248.320368,276.2203382,279.6302329,277.288197,280.303361,294.7249708
236.7115978,263.6867095,296.1666031,271.1149135,273.3491211,270.7210225,260.7261458,253.1971629,264.6854889,274.1533542,258.5925408,274.9854008,224.4430828,243.4764446,255.0593884,283.6470051,269.9021308,285.4348035,272.2767511,255.8873888,258.1457241,268.240652,267.946954,292.8491963,253.6600203,328.371685,281.135508,285.7618331,249.5828891
242.9372441,273.2119165,259.2774024,269.1132694,236.9934986,259.0098289,276.0449241,249.0524052,284.3303521,252.5417242,273.6589059,256.9656213,287.7807395,237.7563886,233.5276405,277.9983592,250.7310523,262.4891443,246.4177378,268.7539259,252.608575,293.6459092,254.35631,245.0576145,273.6342404,273.7689032,272.1440898,259.3323465,275.7071999
280.4135915,274.8485608,277.4215212,273.8721481,287.4096039,249.1497912,240.7960499,285.4676226,252.3392357,269.6366224,273.3198445,271.1586511,265.000984,231.9981781,253.591796,241.9781759,268.6682814,227.3576066,277.4941001,281.4831566,244.9374664,285.0219459,254.7140758,264.3729265,291.6134726,234.0258596,261.0839287,252.0290735,239.5271724
295.2537577,264.4193741,227.3924319,260.4758981,281.3471838,248.6012683,269.0958233,282.1031037,228.1334964,238.9072241,281.6186702,251.25168,283.2320838,262.6193431,257.0429268,296.1576172,236.8040153,248.9028927,268.5879909,271.7352182,278.2933565,283.7613959,277.1471002,289.4294977,260.7108599,290.2381422,268.0565489,269.5038832,249.9061316
257.3315016,240.3854212,257.2113405,263.7894264,261.5552848,275.9577452,267.8806979,274.6035437,253.2885488,237.2838308,251.4749569,264.8369931,227.720861,270.1350353,234.6147157,232.947649,276.7749956,287.7068025,243.1947212,238.3890769,269.0083238,247.6864268,270.5280939,278.6818239,259.939123,248.7714179,286.8502386,266.5893286,270.7707825
261.5694735,263.2518213,294.1934928,243.9408331,295.6759945,260.8258483,272.8442834,276.9634297,265.2325032,243.3726035,222.3912882,248.5800672,248.8903001,276.7050653,265.737107,264.5348267,278.0464647,250.0485849,293.109256,257.9057062,253.6036152,263.456186,256.3139393,271.458388,243.8925092,265.4973091,266.0778667,249.5200255,264.7374533
271.6850299,243.8222343,277.8241054,269.8892732,257.0036521,285.5492625,285.4235455,266.2259835,295.0760566,295.5880393,232.6279841,250.9655665,261.0559014,252.0527503,247.5949115,252.1794903,269.9285254,255.1644521,292.669121,243.8919649,277.0327464,261.9378191,229.9471704,266.9583385,255.8400024,272.4951225,251.658848,270.6929391,263.355593
211.0932656,233.4729854,250.8412001,257.3257621,251.3371807,264.7540479,303.4305244,249.4453901,245.5241406,266.4356878,257.9071038,263.0403722,251.8113397,239.0835274,289.1607914,206.3639218,276.2788392,238.7949691,274.5658034,257.684247,255.1874756,274.7139355,275.4585375,264.1418673,234.5635842,233.4777066,276.870096,260.7095913,265.3790184
257.3967176,282.8861287,292.1732671,270.3585209,254.9877647,293.1109832,261.9640929,229.4942106,239.2892474,272.2967807,283.6455214,260.0775166,284.884085,241.5379047,304.8791929,258.7961254,272.1098071,262.0276626,261.762372,238.5686494,277.2547007,269.86255,298.2134418,262.0097074,280.2611546,264.3992367,255.1623407,249.4639818,286.7635659
276.0806923,268.9554004,263.7606707,274.8665059,259.800222,280.3987636,296.7758543,260.7448759,263.1660847,255.0136638,283.5660187,255.8353326,287.2982379,260.0381983,267.6066371,294.6538421,240.4063306,283.3770169,276.9318579,273.4517957,255.4777713,256.7178027,311.0568566,251.4527465,258.6505408,267.960039,264.2224822,287.2109263,297.2214238
249.0974178,298.2046242,288.742851,251.1425609,251.6505025,249.3631609,258.6497733,242.344692,284.3184627,267.7565392,275.8913267,261.2345476,278.0612767,254.482882,244.9185531,269.53333,248.6337889,273.0770638,259.8413119,267.7241079,263.6267406,292.3930385,245.0083852,271.4294406,264.6136634,251.2549569,269.570878,265.5751318,247.1917841
280.8363886,247.807104,209.6910109,287.9130273,233.8214457,263.2358094,223.5167299,261.5818643,285.0144206,246.209215,252.6167428,288.323822,251.0862863,266.2375158,273.4812699,248.8681415,205.5819307,287.8388399,250.8185574,252.7503357,262.3707536,230.571846,275.1667675,262.8661305,248.7210031,269.2549794,286.9516272,251.4622959,260.2055553
284.9720142,269.4004098,291.4905798,287.8606812,251.0918603,245.8262977,273.945199,251.0725373,256.5028931,319.4038194,283.203531,241.4421641,274.0372242,287.2256596,274.6298085,287.1571612,275.2179359,240.7114332,286.2274893,261.1195436,265.4908324,248.4607424,259.5536774,278.5177505,246.829672,270.4484393,259.5742582,293.636077,242.3882172
245.3832599,241.1229227,249.8939754,257.2013573,240.7390431,286.9351952,308.5146445,279.0859653,258.5383105,275.0490798,271.7420863,219.1479682,279.9027558,274.9488852,265.0627876,239.4705772,255.8901892,259.822584,251.5047436,273.0426938,243.1202062,243.9128095,247.6388178,271.3288219,286.377778,264.8856931,263.0000414,290.2980067,269.9938459
255.1749074,242.4176158,235.7412014,245.6164009,238.4157176,265.7186205,256.4478816,277.600806,270.1186454,233.644816,220.332084,276.9326537,296.8734079,269.8532446,241.5046293,253.0502754,250.2808629,285.9462714,244.4374564,279.0809792,276.9665817,215.6168149,275.7772023,271.0871314,282.6463255,263.1302109,292.4571931,256.2251514,267.4486897
264.5846876,256.2451936,265.135664,262.8569911,234.826725,250.5761836,232.1720021,242.2435098,274.228304,257.624528,230.8575413,264.3259011,286.0202449,275.6394789,245.4481145,219.0234903,303.7375114,278.8792185,267.6860327,284.1746078,240.8526784,271.580568,267.3184679,256.6892725,284.6060143,252.4056598,283.7269937,283.670583,310.2464991
246.3156503,245.2698475,305.1661049,264.1035543,240.7831344,294.1150906,270.6426571,254.6188994,263.6309676,282.4103502,262.0316488,260.477711,279.8873248,281.298766,280.8529449,278.8737382,277.8421572,246.056072,293.8928807,303.320812,248.6744814,250.8328907,239.4184477,303.2644271,283.7581648,268.6809029,267.3581173,274.7727283,255.5787
241.0117009,253.877742,274.6210729,251.7976629,246.1510025,261.7059116,265.2327865,260.9676329,242.5277469,264.5867166,280.6886277,241.4916094,251.4184064,294.5598425,261.7730176,270.9223883,263.0946096,245.1132336,231.7290357,227.6564377,241.8052077,255.9655361,226.5786327,281.7981189,267.2264388,265.5613223,241.668725,284.466479,251.8912339
260.1895729,284.2162163,215.931445,258.149915,240.22046,277.3620279,259.4808821,262.4123141,293.2180565,269.268835,279.1322112,238.5474934,256.9520561,264.5601852,216.2203429,273.1472579,282.2380654,255.6519807,279.2975334,275.8113142,246.8723221,240.4562678,287.5488431,277.47869,267.4884348,241.8293423,234.7676374,290.5536743,236.6988179
280.8059383,223.5630428,257.0187671,263.7074191,267.9427746,279.1875028,259.0125618,283.5850242,258.8764033,287.9166712,236.7484623,289.7482628,284.9745103,269.1643268,272.1401155,284.9856697,246.6907132,236.9247205,229.3076325,255.8825981,268.8209998,269.7060489,278.7519125,261.542523,230.6959473,260.5109161,296.464901,249.462149,250.6738879
228.2316052,268.1460945,250.2420918,258.5106168,298.2221277,240.9031774,264.6694481,263.3936959,250.0333606,258.9466064,281.9774338,246.0123416,272.8335356,268.8002027,261.0498618,226.3364254,268.2962086,282.6768266,259.2741104,272.7342119,267.8785675,271.9016153,234.0350832,244.7206414,221.2602915,257.211505,256.9015515,261.5073937,303.8781775
254.8721541,249.7778959,274.7989337,266.2089414,293.9958749,246.4896509,248.0105974,266.6057244,282.1570611,266.0214348,236.7616584,283.7859171,267.9813958,275.8206914,252.8684168,275.719535,240.2175637,273.2236613,276.8947139,244.3188374,255.4227335,272.4660896,290.9459054,281.0589248,282.4923114,276.4382126,266.9339331,248.8680158,244.4953045
260.1309828,279.4973573,256.8499443,246.6544632,278.4509071,257.4481634,251.0821206,269.7855253,263.1592467,234.1467228,242.9478058,297.889303,272.3991589,263.2439388,276.4068661,235.8926893,258.6392995,266.9969238,290.6093985,266.3471834,273.960947,250.095052,275.754966,224.315157,224.8744473,273.5510081,259.1788227,258.589908,221.5086854
240.4406091,238.5112865,292.64089,243.985123,276.3842261,242.8853528,256.5851617,268.1668437,274.1634298,266.418508,282.3845484,273.9688387,213.4094921,281.9498511,253.115131,270.4651409,262.8504749,246.738943,268.8712416,255.8568786,230.9279302,288.9606277,285.1735638,253.3222215,257.2087838,255.514231,253.4243772,261.5585351,259.4272505
220.1807371,275.9742981,266.4283788,267.9390503,298.7526494,269.4675709,257.6728381,271.5508027,261.0607544,234.5014285,299.4893251,258.7090379,249.5307601,269.8188514,294.6463834,234.1273268,265.4816858,263.5984946,260.5242786,265.395875,275.2713063,275.0179311,275.4855691,280.3039213,240.9790339,262.6184945,246.2447369,262.6954879,286.0444792
262.4655908,275.096382,270.63124,246.6194791,252.8809282,248.4807434,268.2682583,231.3699868,305.1628523,275.1627433,242.2474763,255.5908985,266.9404107,281.4220786,260.6067557,255.9088522,223.247624,268.2953037,298.9242284,269.3187521,258.8478389,234.7866141,271.4614493,256.0683502,241.016326,277.4553701,238.206666,245.1760335,279.4017615
242.7106733,291.6042121,264.8481174,246.0458956,239.5862012,235.4727925,236.5924852,259.7304867,233.1414205,274.4817786,288.0637994,284.8645502,235.0441976,241.2194854,261.665536,246.197292,247.1329518,260.7481163,259.1431428,299.7684931,271.7745938,225.3324491,248.6243352,242.2279743,276.1911525,290.3229077,270.4189701,260.2681832,271.2835814
257.6870609,264.443657,302.5879571,289.4978519,291.4319035,268.7680092,254.2563975,263.4401971,270.2607271,308.3293975,261.3468555,267.9409419,261.679065,249.0849681,270.2608247,245.7540629,248.204868,261.3360232,261.6934225,277.0112532,240.1778275,279.3712552,291.9841992,269.9974917,288.2818175,301.6727027,259.9059377,263.4900178,265.6859614
255.4830421,267.5643638,258.858885,274.403964,259.7095466,295.2989953,280.7789618,275.1930014,243.7415691,274.5653827,249.9041187,255.2869531,250.2519162,268.9749847,256.6493275,278.3227833,261.9712697,246.0605607,286.9829015,260.2342034,245.1658062,227.5576135,282.9866323,261.9464614,263.7690854,315.0288262,252.0906413,285.5246532,270.8215232
243.3923126,266.0243896,230.1648721,300.3897125,263.1106013,253.3829821,223.1509625,253.3473487,225.5081933,265.6300744,310.4800341,281.9855833,238.2047518,239.8669056,273.8634529,251.7358041,249.1626411,253.555039,274.8854917,268.7032659,282.9911936,283.3571734,257.4957778,269.5943055,267.5626778,282.8213479,287.6563113,242.7673476,264.1236394
274.7677332,257.748178,252.8935434,221.0929644,271.8710181,241.9330629,263.2148412,275.5230372,272.0486423,266.5207099,245.7575177,262.5117526,246.7229466,252.0126557,284.0617919,270.8820748,240.3827743,270.5591812,237.8512134,248.1654625,253.9776155,275.7515063,294.9512833,257.9489163,250.8259728,256.6043087,220.9102349,247.7064439,276.2188146
271.4995698,265.7069795,267.7410982,253.8094996,248.6332744,248.8923901,253.7744805,243.9381634,265.985511,244.2400009,278.0725384,251.1288464,248.2962676,259.5619959,247.3993168,299.8347657,271.4907065,246.1748556,252.6067431,280.3088901,274.4389582,259.3983092,267.1856552,260.5874384,260.295026,277.9914301,246.0055464,241.539755,275.5154456
236.0224433,262.0135294,262.1583036,262.6623413,246.6960809,274.9189386,261.2242359,254.7223382,265.6283701,264.9692905,298.634623,261.2960979,252.8493411,248.4399786,275.4985831,263.726531,274.2613672,271.9618444,279.569474,271.4843391,264.0616035,253.1629605,266.7827639,265.35544,256.9578193,288.7453919,238.0527208,267.7781687,273.6048241
264.2415669,226.3779768,276.6428045,226.8547014,279.5608718,243.8801637,275.0787281,283.9291928,267.5560176,283.2059835,278.4898102,271.1605101,243.9860174,250.4617211,283.9751141,281.4163792,264.4890751,268.6082085,279.3129917,256.0524734,305.7421033,244.5296039,317.5602716,232.1097753,237.7674556,262.5521718,259.459758,254.5058003,295.1808679
299.146489,266.3242869,279.7204875,268.9512744,272.9912024,228.3181116,245.4758478,260.9555796,262.1696079,287.0510947,297.8811096,279.6003073,253.0888141,250.324748,283.1633359,243.1001045,271.2626759,271.8308412,267.1192401,275.3836256,272.7340729,252.9985837,288.1214381,249.4723758,274.2107325,254.7684666,266.9585868,237.4040993,253.3573512
264.0648758,312.648094,254.8682193,301.3674966,297.8822646,272.2573602,235.8254044,277.0898435,274.2361284,231.4351844,276.455001,295.2211258,249.8147042,268.77037,259.1320849,233.2472653,292.8057469,289.6105911,266.4728826,247.6398512,250.7142156,268.6622968,280.0137002,244.7620698,255.0781959,232.8172765,293.9570048,231.8784441,260.9371558
292.4467834,215.2558941,255.8508999,249.8325615,311.1237045,246.6527612,280.9948665,251.4149793,266.7435275,270.4879215,272.8500616,286.0525501,258.9312364,268.8106168,259.3772529,250.0845146,239.0871841,238.5518484,255.3191462,289.3875261,268.1825971,278.9246027,275.773558,270.0267676,299.4393881,279.5597258,250.6201148,273.0904145,257.804005
223.3355807,246.7995238,266.0383118,269.9166133,275.1050447,270.7286475,291.9828917,257.7856335,244.8750839,244.9562125,297.7188906,294.4775718,277.9774493,262.0432259,243.0799486,277.7894673,257.8971084,270.8852707,287.9372652,261.9074922,286.9697777,300.1954614,247.5331925,268.7189685,293.9726268,247.0759124,277.6538027,254.3829285,267.1629172
249.4695386,253.0527554,268.9466543,229.8758181,277.0919094,283.6798091,288.4115793,258.1246793,256.5496027,219.8943356,268.7212703,265.115376,269.9678596,268.9284782,238.4060516,295.8036438,267.4933283,230.0340839,263.9905184,250.7880293,276.1829239,283.8636784,251.5493579,288.0050808,287.7287391,259.5051737,248.1375225,249.6881552,272.1987179
269.0741272,264.1431823,244.7329258,268.5680108,254.0809657,261.8127969,264.5104278,272.2350066,272.4966301,275.8260538,237.5995774,264.6124056,279.9482753,275.4085204,229.2585036,273.5332997,284.0872255,266.3708337,274.6075222,257.5350488,274.8940067,295.2089728,216.6621871,250.3372325,288.6114305,262.6654573,272.7228311,282.2549092,307.1879328
236.5563287,263.9078381,249.343502,278.0828698,283.8765688,294.9276487,239.5546261,252.3965864,235.2496476,263.6327458,232.5318632,269.7038046,278.6971332,252.660816,288.5630773,265.9472952,253.9481821,265.7065327,277.5268193,305.4526488,241.7869058,290.9841699,296.7512288,273.2638629,253.1230407,257.0423952,230.2155449,265.7588934,264.4682758
277.395426,239.6963981,295.5433495,256.2029061,262.9197319,279.3925369,244.7336406,241.334036,254.5432037,254.0152425,266.5698047,279.8111,276.0560369,274.8484926,286.4336968,269.8919141,257.7686148,289.9275958,241.0291333,227.4989182,265.3877218,264.5059632,258.2333279,260.331595,277.7979396,287.7979588,270.9701925,232.7410428,292.679266
239.9758496,259.1418347,271.2277936,260.7375498,293.6230034,233.3186474,216.3009013,285.7848933,264.3796154,271.8319675,255.2674261,238.6727143,256.2664453,269.6647161,250.6924073,280.0495093,260.1965103,263.7176334,270.6395683,216.7037383,246.4280919,239.4853956,274.8050908,258.2124516,263.2886316,235.3512817,271.8971784,289.1032692,272.0134827
246.4367725,253.7985534,260.1733754,248.8161735,279.7829889,266.5870717,253.5113093,284.9753145,297.535914,257.0466766,247.3548211,238.9315402,272.4133574,228.3691628,256.1983601,253.4295306,241.9222219,275.233914,260.3975807,252.6284759,240.0234609,251.8287625,304.3229794,260.2665179,277.3179851,232.2279547,271.5518101,248.9782135,258.5288601
245.5953079,226.6901267,272.0193633,237.8834746,250.9362842,253.9806275,281.3936451,277.8643692,257.641938,257.7841497,242.5237947,286.9758496,265.097995,212.2269445,243.1176899,272.1971361,222.0247708,304.9392357,270.7811767,255.2769817,263.6815411,275.2832958,257.973637,253.6073894,276.7033969,254.5011276,273.0099658,269.9747876,275.7806817
268.8449804,271.1424943,262.6138265,245.2423993,269.3212129,261.6391863,270.6666801,252.3615176,258.9186781,251.9084627,269.9564525,286.0346182,278.2439976,266.5546985,233.3090548,277.0379179,245.6473273,274.7738792,242.2077053,209.0545833,267.1953908,249.9543121,303.2057498,221.4480794,255.7405315,264.8862899,278.0078613,223.556045,269.3027417
271.6126454,263.3831178,281.0027735,250.3786894,292.3670363,260.2568826,258.8200031,257.5062531,275.5183061,228.5016276,271.7210186,265.2167766,298.3983033,280.5941267,253.251525,245.0355999,287.9129853,290.1771367,229.2693267,250.2808018,222.4754741,254.1662774,261.3203424,255.1062758,252.9088928,268.6029556,254.5378841,280.0798389,264.9988506
226.6766329,254.9549139,273.1778171,277.5659857,236.997667,277.3581992,249.5772392,283.2490672,271.0108475,293.4084619,272.3261385,243.1910594,260.7434187,226.6883099,253.9616125,243.3668336,247.0076687,264.3140498,266.7144307,279.3950545,255.8864126,263.4075879,273.5020927,254.6880447,227.0627019,270.5190324,253.6099035,291.3160003,229.9967781
248.0917715,278.1487174,264.7260997,290.1262273,278.2395643,279.5269253,284.824605,281.4303901,302.6249501,254.8515001,272.8311071,231.3475766,242.5468288,266.6633916,250.5034026,274.8090016,239.374434,279.9630446,249.2141979,278.7614368,219.3533077,259.9999649,288.2809689,312.6532123,288.8094931,268.3404674,260.1982908,289.8071852,228.5987861
