C01001,C01003,C01005,C01007,C01009,C01011,C01013,C01015,C01017,C01019,C01021,C01023,C01025,C01027,C01029,C01031,C01033,C01035,C01037,C01039,C01041,C01043,C01045,C01047,C01049,C01051,C01053,C01055,C01059,C01061,C01063,C01065,C01067,C01069,C01071,C01073,C01075,C01077,C01079,C01081,C01083,C01085,C01087,C01089,C01091,C01095,C01097,C01099,C01101,C01103,C01105,C01107,C01109,C01111,C01113,C01115,C01117,C01119,C01121,C01123,C01125,C01127,C01129,C01131,C01133,C01057,C01093
277.274618,250.6597134,227.6170851,278.4423411,277.2197728,262.6746813,227.0628403,275.9666578,311.2288527,269.9372937,267.2172253,276.226394,283.3978385,260.1054442,257.4329904,261.7725558,250.1207116,249.8215982,255.6850118,263.3806911,233.6845072,246.7516266,229.6767277,265.7526462,241.6787464,271.6544811,275.1114284,261.0543534,260.7136895,268.5214975,261.8492876,281.8291375,254.8145852,242.7702709,261.3974819,267.6186457,269.2955595,301.7363877,268.9664035,255.8096691,272.4803719,258.213251,251.5589843,261.9474761,266.6823318,283.2450052,273.2158616,265.3014974,246.7353395,235.5108923,274.28493,274.5782168,272.8835808,297.7004505,252.7193916,257.2309527,243.2306643,242.647666,266.5717756,229.4086151,247.6237307,293.3547993,281.1675931,250.3638825,258.5571018,275.3536386,255.6229718
248.1474884,242.8759513,234.7702793,275.2229257,250.6738751,259.6999327,268.6043394,286.765447,246.7979791,243.4726983,282.9410011,257.6254487,239.5302659,266.0344431,286.2696851,259.9796397,265.7132456,279.0672138,237.3173675,283.753384,271.8319603,241.1420483,278.9288727,297.5953382,253.8609717,237.0212816,237.0504964,272.8720678,257.9359168,287.4018946,243.4438962,279.7169059,282.9941327,258.1109892,273.1119304,259.3033173,241.7578168,288.64139,265.841494,256.7075771,231.0662424,278.8235489,258.5435403,222.6891591,258.2950682,264.8599785,270.6189713,251.9007314,288.4974748,205.2688892,289.2348111,274.8901177,263.2643939,270.8478438,241.1866949,254.1366902,275.8387272,283.8719821,240.4874639,266.8885064,258.0990241,278.4820979,266.4085676,236.4838632,253.3808741,279.2735254,258.6886318
290.1884734,288.0372319,297.264054,274.7565855,251.5785635,230.2418428,246.4599896,291.7429185,266.9459716,248.6231286,249.9789264,288.2417528,287.7714864,259.1553609,275.2969463,292.5529456,272.6553559,261.1656955,255.936792,285.7556968,247.4989661,288.7435566,287.8982131,247.7707716,279.7197762,245.3569474,235.7457512,266.5238254,241.8492128,281.3842637,229.5106721,272.7575587,265.8015559,268.3405726,266.5490529,261.5755709,278.4174957,267.3108657,275.6690397,254.52444,242.670772,246.118901,272.0673005,266.9909552,276.0002833,248.076891,270.3320272,224.3502058,258.4352655,280.0135289,260.2515386,261.5758414,278.9213019,234.5311469,268.7601257,271.9908987,242.1478189,235.6334373,264.6542463,230.5584739,300.7698726,267.5288508,264.484426,271.9375508,293.3419536,277.7216415,254.8557041
261.8858832,294.7182517,223.2037908,247.9728983,283.4204768,280.4359092,300.9928861,254.7229453,260.865387,274.5215144,258.5731527,285.5924378,301.4490622,273.4481466,240.3083165,248.3836362,262.0456133,285.871702,247.529508,220.2906435,245.3714768,278.126577,248.3515827,242.0797875,255.3200639,218.5586608,252.1672832,247.5855831,213.7845361,225.5967452,244.6303812,255.0876324,246.3851819,255.2524908,229.3461648,262.465016,285.4035071,259.7569159,234.3262279,266.5474079,260.9748145,274.7407691,242.72895,281.9726506,249.6783364,227.7807605,267.0925122,270.4911928,242.7202535,271.0053829,250.5579615,239.8708498,285.7901872,253.6115936,260.5904593,263.9259098,276.965163,245.3783631,257.974031,266.4813211,259.5725693,313.3142863,268.4608639,245.1594779,253.6303737,281.8238963,251.2454478
274.2760916,257.4453235,269.6431177,226.4122678,239.1663927,283.970369,258.3752347,230.8287509,288.883738,273.1047157,285.8572272,249.8091851,273.3703738,237.0910738,233.4727062,233.5767211,211.4819005,269.9400545,239.9040624,279.4574974,289.5151804,269.5006719,257.7184618,259.4004637,263.6279185,260.8356021,232.9684433,254.2020529,231.2225229,291.0616654,290.9185415,266.1929641,296.0895174,277.1642685,257.6546843,270.9019877,270.81962,260.422089,274.4316171,241.9923489,287.3421764,238.1029881,252.5636401,252.0390202,263.7564984,246.3294536,257.2915747,275.3689507,275.0137689,244.6838119,260.5777684,274.6932164,305.090992,268.9781488,267.0208123,275.5021294,245.2489883,253.0189565,271.0195624,262.966905,239.9682417,259.7373869,252.8375878,280.400093,253.0817689,278.1200059,251.525944
256.7372411,260.9286667,307.0138551,271.5759315,264.6484904,241.1062448,256.397536,261.1248518,264.5070307,261.2546445,272.3222857,280.3030078,260.1556882,244.9785626,284.0898869,244.4447866,257.9524787,250.7001116,265.3091571,250.0571584,263.019339,215.4358273,303.1634717,259.5843568,268.2037216,250.0209609,256.8789576,230.4749245,248.299433,250.765375,294.2263964,263.8560586,257.4537099,267.1774109,235.6743139,249.3339812,232.9881618,260.0076301,259.3445752,233.1722971,250.1770792,291.7696954,253.5312795,250.9602954,281.4136926,235.2559246,264.3766217,279.7066157,269.7611645,251.2688061,232.3108671,263.5910307,258.1665332,266.6405476,264.0229068,261.5064251,253.8569728,234.1430592,252.0903321,235.5348675,265.4753119,286.297268,274.1455707,246.6309921,231.2419271,242.3460541,289.0548868
275.2342762,240.504682,254.0542685,282.2885654,291.7810585,255.0581342,229.9827091,253.5248776,248.7377904,284.5413873,281.6990394,270.0692384,235.7625705,257.1668522,276.4555809,253.9330233,226.0632734,269.2552145,252.252527,255.8889995,264.3255276,245.1906476,250.9515367,278.1927862,257.6135641,250.5054626,285.3342999,252.5012101,288.1787241,236.9798684,233.868424,239.9461085,275.2176985,291.1554962,270.5791203,271.8100927,268.5078391,283.6531101,239.8963039,265.2813624,270.6050582,264.0085885,274.4120735,258.9604836,252.447284,253.1947457,247.09572,272.5401852,263.7043924,273.4450624,259.3212932,260.5554091,266.8990658,241.8653836,267.8753322,258.8753663,294.3673059,278.4420061,265.7476239,239.4116814,248.3028173,297.1107669,259.7740654,258.1628135,276.0663429,268.2853209,287.2191972
276.1863403,284.8019747,263.6141302,215.6100263,242.2597671,234.7212001,271.7338434,262.7596598,270.4466583,290.055173,244.2147842,270.46824,254.9029533,249.6995981,264.624301,279.3452627,288.2769671,272.9313434,277.0528692,248.0535619,252.451794,274.2913598,277.8998859,280.6938234,250.8026797,291.116433,265.7221151,240.086609,260.8116798,284.5806991,254.6569808,254.3274605,234.8128893,257.6006996,268.1651324,306.4083649,275.6879733,267.6764074,265.2629127,239.6612171,284.5832068,288.0605082,262.8290183,255.9434551,228.2973467,243.436032,272.5425533,248.2123335,287.2531534,285.4393113,256.8481169,282.7912579,271.0316289,245.3366685,249.5075102,283.38861,241.2414245,277.4282273,277.6962256,265.9905256,250.4187106,269.8019973,239.4307681,222.6712355,260.4419499,256.3740136,269.0107296
268.7769567,262.1983952,314.1589075,260.6493136,244.4182468,295.3586755,228.4949624,245.4567166,290.4491815,251.334898,233.6649698,295.6719971,222.7156507,211.4891312,272.1288837,255.0888151,279.2399217,261.8552043,265.7166824,235.5465096,218.6290833,267.4537621,293.9419366,273.8411013,294.8222135,271.7903887,259.1381637,248.1205918,275.3668802,261.1187023,287.628388,243.3083794,289.5596494,271.2163782,291.8376655,250.1604028,237.3835904,279.2497129,256.8050059,253.3132056,227.2094783,244.1982755,235.7849922,270.5561859,261.0153267,231.2120972,276.114906,257.5549282,236.5941355,301.9479308,273.6859498,246.9588617,264.3770677,247.048255,230.4449787,228.3707731,283.1756399,254.3003999,236.5646285,252.4675101,247.6694595,260.9000529,265.5297421,256.2563902,249.7330863,288.6180012,272.9181277
252.0958446,210.2112689,260.2509646,255.1406776,250.6799902,261.3392136,292.414844,252.8304943,260.2174042,267.2111041,271.3356835,220.3712032,270.8514026,243.6011819,270.6137852,275.1343169,268.5304588,263.019688,277.5032176,259.5148183,248.8298846,237.961532,274.8189078,243.3177505,276.4433058,270.5413025,243.5544413,285.3718903,241.3912715,283.3741141,239.5228154,262.1407922,272.0656335,250.6032178,289.4214185,223.676867,302.9378814,286.0279248,272.1417498,224.6309531,252.4950197,244.8569361,258.9765599,252.3484909,243.1845322,269.5219688,300.9081968,244.574211,258.472323,294.2484887,228.7063435,282.7100668,290.249835,281.3277745,256.7152054,262.1617926,286.9882422,264.6760264,253.700695,279.0711165,239.7533248,237.9182792,275.5998648,259.0405341,254.1629892,295.2596856,288.4495911
217.4481977,239.6086259,220.5831972,256.0776825,318.2668418,238.53016,268.795841,265.8403591,283.3191619,264.4721758,241.5032169,270.2213756,273.2297501,263.6158521,244.6908358,262.3313695,294.290011,265.2645898,268.8933974,306.9373,260.8534622,254.0243227,253.9113409,275.5809261,248.1157278,289.8695293,261.4897621,289.11113,263.4392829,258.1197758,272.5097714,266.715857,255.7685264,285.9030966,262.551515,234.0894473,252.1377673,249.0999429,255.2484409,292.8491352,299.629049,270.1164868,272.3009689,240.0124166,252.8925561,272.8030103,271.1719972,260.9592239,271.4421556,286.6760289,279.2442125,279.9153377,271.7740763,268.1146112,263.4817436,238.5370229,252.4432248,267.0017259,263.9565067,274.2320566,269.314713,260.8718241,242.2792134,287.730223,279.110505,287.5687466,259.1324202
315.7830719,255.2283933,258.3984575,257.7261201,278.2592461,254.7315556,252.0664939,231.6556613,273.0108115,259.3210115,260.6700945,272.2064652,267.4325977,261.030275,253.4473418,287.9945755,266.8948866,276.5716104,229.6276431,261.3967854,266.2712442,254.8731662,274.5603193,268.030527,274.5443652,272.9493066,256.5760384,269.3964663,279.4455348,287.5298631,241.5998717,248.1626708,247.3977683,261.2490845,265.7920028,234.3543321,284.3907921,255.5582326,249.1439633,261.7305276,280.367235,258.3532988,282.839924,244.2754725,279.7237575,241.4901398,256.1382854,255.3409985,276.32201,265.677023,279.8577485,284.4531038,253.3269358,278.5113191,236.1022621,271.6382282,219.7543242,284.104689,248.7093139,233.0616387,240.0937614,268.5662075,259.7601445,243.5211984,297.1634425,252.6942931,270.8586766
267.5861263,279.2454635,278.9571088,282.9165227,270.5009015,235.1233492,247.7929108,253.102344,280.6337461,273.495402,257.6415001,283.5561278,277.9465787,260.3638749,258.4543892,257.2252459,258.6898584,289.4811227,223.7815823,266.1073633,264.6784397,253.2360061,254.729349,225.5285251,305.3899918,258.7128993,260.4721677,274.3439333,247.7349035,286.2976087,270.3900311,241.3858554,278.8110766,259.466892,281.9662022,271.9511273,284.8340343,278.6038907,288.4238729,290.6596737,289.6762645,266.3119402,247.8462768,258.9404972,240.3644646,254.0453218,249.4198105,272.5890501,274.6780716,257.0235509,247.2157485,268.300304,240.2554959,245.8375714,264.128084,264.4869388,294.0163634,271.2387984,261.1339183,233.259577,291.9924782,290.2044244,262.0386638,262.7569046,257.7700574,266.4085234,269.7839137
276.5425928,248.2922202,274.4822359,263.9099357,272.312588,258.2385637,265.320855,248.3673495,266.4789089,265.5808329,264.2609354,256.5896486,269.1632458,234.7423781,253.7189295,241.563949,243.1925137,254.4288012,287.4359827,271.1166641,282.9831365,265.6513085,266.4935638,292.86618,264.6856353,271.7778879,291.7268566,275.3048165,271.4901208,290.636656,242.5699811,285.633422,240.6347535,301.8054919,276.5736681,237.4738853,279.1532731,225.4487381,262.8308914,270.8127952,288.7478007,278.1632316,254.6554026,262.5334256,262.6267497,284.6338418,250.7305916,258.6441179,260.3582005,246.1381199,256.1222642,247.729914,260.0242846,246.6023515,290.7574902,322.293705,245.210055,252.7115342,243.4259882,245.675355,291.3900912,276.0353657,247.9081023,254.7357948,272.5107609,252.8722434,254.6474824
231.5005856,267.7720076,242.2527008,270.9579312,307.7516253,260.7620548,251.1650722,301.9209537,290.4465175,282.6149411,265.3027078,257.1022412,224.5673574,271.3353921,262.9972338,249.5171564,270.470271,274.7045276,246.5610713,226.4004475,224.7545347,239.4832243,248.1869539,270.6311207,270.7418833,276.9479189,276.8934945,266.9506774,242.3322331,254.8667626,254.2658208,280.2497908,258.6701794,269.6079507,288.7210352,267.8405281,269.422512,280.0876636,288.1988947,278.0263884,293.591422,288.7089786,269.8024614,269.5547418,225.0487442,216.0723855,240.6661232,289.3451543,277.5111633,266.412293,269.8201941,271.113106,265.2775699,259.9998099,277.0106735,253.7829506,272.9664427,257.9453671,235.3843301,265.8316598,227.2007432,268.7842699,242.8856531,242.4520755,269.7953042,258.5225571,240.1817559
276.2207686,223.3788938,239.7736588,276.439019,270.1026826,267.6543315,255.1753819,273.2148446,207.5186515,258.68261,301.5443526,246.7401994,285.2770905,257.7489988,272.3636167,271.8230499,268.5434619,275.2764544,259.3712316,237.2350256,230.7015808,263.1345733,243.2875649,238.386261,268.2980307,275.1450133,275.818013,246.054211,256.4301509,215.7296956,260.4338287,272.3278045,291.62053,264.605857,265.8112279,253.9287572,247.4523189,279.224741,264.0327677,267.1487752,293.1604427,208.4917126,259.0391646,270.2974974,277.4020454,244.3631657,226.9172841,291.1304285,243.8365016,246.3488848,276.2890155,253.4808183,271.158646,271.0770727,231.7627221,273.5984076,269.0216562,257.5506066,235.9918215,271.7250604,234.4293656,241.9495737,241.217306,284.895148,260.2194215,239.545493,264.8779547
307.6150534,261.2028994,249.2245458,262.607428,263.7071539,254.5337555,279.7667259,237.784353,246.4345717,288.2433314,278.3071705,254.5376092,251.9352625,235.0755476,288.7167738,281.6690183,244.4867884,243.9454913,220.9648262,256.0632682,235.8333931,245.6752926,263.5311244,273.2537138,234.6300553,273.8369276,267.118046,276.6187891,277.2746272,259.4137091,272.3091912,270.5936745,274.7142967,269.6280887,257.9892362,269.8792981,289.3229172,264.8894765,282.6443889,305.0911096,241.5413519,244.4435107,266.5128057,261.3290013,281.2087557,270.3696978,245.5757316,272.7893229,257.7355639,246.602599,268.2470019,222.3242717,221.3650261,273.0613401,242.9340079,253.7747548,243.1134211,272.711005,243.8126519,256.8874164,281.1334611,246.7282297,270.8852829,271.9068855,252.0494592,269.0586888,273.740634
279.6903277,262.2728196,249.0085199,240.5402625,273.8393035,269.6933026,265.670459,251.9972505,256.0687121,271.4494617,247.8655269,254.7663608,253.8520826,320.7592549,242.3524913,247.183576,267.9032985,276.0391903,251.3676282,283.4536769,288.7259133,277.5593627,266.2697138,275.4425294,278.1941148,265.5325906,258.9637177,265.6699733,250.3060911,245.0465097,276.1847476,247.3140568,270.8096888,230.8779161,290.5962278,265.0625011,281.5133809,277.4886013,283.4536337,258.0751587,260.903191,273.6045661,252.6713342,246.8582786,256.1862002,263.7150034,267.4715713,257.2749368,256.095524,285.4596194,221.5844715,250.7390167,263.1010848,259.6730353,300.3840296,224.9131248,270.0154296,274.4496119,271.3872603,278.3040107,289.1220648,268.5641264,246.7769558,297.2757597,266.7308875,266.0763657,253.1527914
276.7301594,270.4638041,277.1088657,272.9056845,275.0421065,275.1784882,273.1623978,260.4560474,248.8577339,240.2911755,236.3490483,262.8376718,282.8921895,263.8336756,242.91458,274.6163762,248.1554722,280.2175647,241.0318554,314.8669703,276.6564909,280.0485805,258.5813919,252.0513719,268.6094943,256.1790099,287.2757481,237.1190645,321.2413504,244.4772081,259.571725,286.9584575,257.5687304,261.6830446,276.0237638,270.4745833,278.1669874,269.3181784,253.7472175,237.0179236,261.5897413,298.1724299,251.7561892,267.4228031,256.0838207,273.6507329,266.1973271,255.9575666,238.6114652,283.9237528,284.6060651,251.5490432,254.4128939,264.5553041,222.7818692,282.6673459,286.376281,278.4450069,255.6938022,266.7748227,269.2969797,285.551158,259.9789215,266.6063665,261.9291612,294.0695873,244.1037754
267.244703,264.7990027,241.6770433,276.0824451,250.1288467,297.1552116,292.6294681,248.3377965,250.9015885,262.7956037,266.8572649,269.4480453,284.9589246,250.3020723,294.0746014,263.2826764,271.4388372,257.4606498,257.2935072,217.2472004,261.6135431,253.6667865,248.0980588,238.0163791,234.7477855,287.6911089,266.0238407,261.2774025,290.4191884,258.2620437,241.6598693,221.5607744,286.7907663,261.1813578,321.1496303,270.5614796,253.4694593,254.9729973,267.2360385,252.0660197,241.1725553,268.0090385,272.1772557,272.8685641,239.8551036,280.6388359,282.1104797,218.4483043,281.7307514,273.4020344,247.1046833,254.7285092,229.6671727,239.1622056,251.3921682,238.3845559,222.6210354,272.6042424,254.5409816,249.7718874,267.0515948,285.4934388,284.5380713,244.93293,271.591641,288.7070886,268.6022011
288.6394601,269.8415208,264.4518662,263.4133977,275.4833122,250.1499837,234.5369065,247.3252422,274.5208601,297.1331352,238.9433196,285.1932094,246.3144755,271.07306,268.5079143,278.6316395,250.0311636,279.1514499,277.4387001,240.8346313,267.6785526,261.1091224,263.0804718,283.0520585,261.4962724,253.1808289,300.2612127,270.7349121,280.8565568,270.7149603,244.6760987,253.1192547,249.7946026,291.8732619,286.4195557,253.7090169,262.4790787,272.4971054,270.7270297,261.5435319,312.5343632,262.0913858,269.0341822,251.0283273,266.3014551,309.6662535,250.717735,241.935719,288.3466666,260.1895365,265.4370548,230.4046296,263.6202912,262.6565419,255.0721613,249.0136995,276.5654767,279.8895572,246.4559946,278.2042794,274.7655182,276.0641944,274.8239316,251.6599551,251.8067922,282.6931144,222.5200924
269.469312,276.6839106,275.0557998,260.4903755,284.7334577,267.8940495,257.7353868,256.6477645,269.9919812,263.7514518,267.4284374,282.3558905,254.9299591,243.1890327,239.9305907,262.0398145,269.4697999,274.1422005,248.3460148,265.6060219,268.2692256,252.1301295,306.4582283,248.1922535,274.1148171,272.7002076,268.3087671,288.736089,264.6090583,259.5286781,244.1614725,267.595734,240.2103077,256.0956401,234.4143096,244.9534708,275.355122,258.6334077,285.3810263,237.6817341,274.9999632,271.5653701,250.9148531,240.542681,265.7598479,235.2392661,264.0144661,239.1870302,283.5371139,268.9303803,260.3630223,253.8783014,251.0173394,242.1863918,203.7447368,281.3433998,290.9294857,246.6122206,286.4700883,272.619934,242.3269116,258.9709265,234.606571,232.0130355,263.7983004,273.4752564,252.8701122
242.7430033,302.6835279,287.8639206,257.1105878,234.381363,270.1479408,271.7461095,286.0538702,239.6020992,233.7084881,261.9117819,303.4762554,293.0866784,260.0890704,268.2623708,268.4125634,266.0613096,230.1009901,253.6693075,308.3899399,253.6536094,260.5068277,269.6604308,269.7143868,249.0100019,281.3145153,260.5558532,264.7115167,253.1438863,285.1019003,251.8334908,303.1063588,239.4595064,239.7217609,275.1617267,225.4913095,247.3338928,249.8529312,260.4626392,274.2976561,259.5359428,268.4169968,234.8914201,247.5118814,256.1834921,312.5496837,280.7646865,236.109219,257.4106542,248.2921557,280.8757811,259.9419728,240.074046,261.2025051,273.2220666,265.0904367,259.7723194,238.2612122,274.4731014,278.2274261,283.6564011,270.1287555,288.8334013,279.0797315,261.8048869,278.0111364,279.0452544
274.0829718,255.3920438,269.9682146,243.7516059,288.8090925,289.1011144,284.6400549,300.09883,259.7292468,233.7832057,285.6045217,263.0352949,289.623515,251.3583072,295.5661905,321.2137819,268.1433483,256.4451158,286.0514593,245.6517214,253.8311743,253.7858937,266.7586289,267.7811105,277.7557191,260.5282578,222.0825958,245.9662672,265.2247184,265.7230832,295.1940705,252.7456635,264.7105661,249.8749538,273.8098478,239.7660551,226.1038327,250.998409,261.942592,267.1552815,283.7399083,278.2053631,274.0417583,250.1896501,261.8295863,269.5501606,271.2794224,236.662579,249.9365371,229.9929861,302.1734361,269.1526456,283.6231941,311.2870442,240.0074255,276.7785318,253.1233121,275.3799122,261.9026232,263.2407391,262.4059005,265.6066512,271.2332538,233.340795,274.4727449,228.5646218,287.2900523
220.3118648,258.1575484,244.7903456,273.0753144,306.355336,253.3600495,268.2398792,277.7347907,271.6908808,253.8910431,249.4760173,247.4651594,260.8216292,249.718259,247.1722021,284.1144839,264.2090093,259.6865681,211.391123,251.5004573,250.406045,274.6441063,268.4288734,268.5975098,264.2837104,252.033239,255.4930094,224.3243221,255.825472,251.1502214,236.5031805,272.9387192,259.2249572,241.5394695,251.7382815,299.043092,312.7712032,286.9734643,253.0127096,239.5126213,275.5484091,258.6280634,306.7243855,252.9770317,238.0928278,280.8671356,326.7676337,285.3180654,253.0687401,243.0518641,287.8889144,278.0385663,289.0464525,281.0483003,262.678895,267.6351331,263.3939774,235.6515271,264.2702909,288.7304214,238.3802278,254.6377923,292.7352551,250.5592483,296.7983314,250.941221,222.9779052
290.7114816,239.3291487,298.1558613,266.2876435,239.6446518,254.1429973,234.7176963,266.5386807,239.756268,259.1562726,246.3311902,246.6632716,266.4365677,242.6194162,267.1838972,235.6839164,246.1911762,282.9737163,284.4588549,245.8704615,235.0089855,244.6061242,281.2635308,251.0903967,237.6765884,250.9231165,263.474083,291.9122072,274.4091526,254.8319481,246.1605046,283.8339582,275.2003203,275.0895309,257.8583285,279.7617487,245.0343211,283.7302998,248.673772,262.691428,289.2788142,259.1547951,257.180235,256.5592219,251.4867945,282.0764961,259.8855341,301.5281152,318.2365636,273.725109,260.7615569,213.8104638,270.5693233,275.5711031,248.4222506,248.308863,259.4702267,280.0838616,251.5798202,288.9266693,290.5461408,255.2860895,235.386015,312.0119418,225.9300616,296.7355998,291.713791
266.7640158,275.6237047,295.2476351,230.1112654,268.1980364,294.6329521,288.3011479,259.7026254,241.9505589,244.3070289,288.7792141,271.5542127,223.9895191,232.043416,251.6472298,257.7069241,274.189,242.9179128,267.1843422,233.553547,287.1899754,271.1849543,276.5822423,263.3279403,270.9263512,280.1110382,256.4630327,257.1906626,279.5914901,237.2847251,238.7677929,267.6659626,283.1963462,254.5529785,272.4828584,273.5324164,264.1675873,281.7688088,250.4152857,239.0874119,236.761191,247.9391807,252.0054796,305.4030085,260.5377289,246.6664711,284.0679757,273.8018719,284.311713,255.9860225,261.7217729,248.5735498,257.2206261,261.4407192,275.9981127,270.3842713,265.1090076,285.4845606,262.5970121,285.893923,275.0820408,247.4279184,270.5894121,222.3223531,297.1106751,275.0317757,283.56216
274.9758229,273.397855,258.7728087,233.7420825,245.3408327,257.0389639,257.2267438,264.9662767,255.3355839,268.50377,239.5473282,279.0789934,266.8785417,274.7666818,283.5263996,262.7911443,289.1586732,238.6578894,256.234432,220.2378919,265.6758254,274.4393537,237.9165465,220.3053958,249.7327985,278.9043334,249.9612808,255.1519454,278.8550679,235.5553205,263.2487298,255.8379065,279.7878843,270.4007922,269.7699315,239.8839971,283.2666413,264.006374,302.785012,283.2869244,306.545334,255.8427207,277.1552177,264.8632683,236.7632936,261.2295283,296.6596254,247.1059926,260.6657169,252.2037134,255.9094604,281.8416385,240.2315082,249.4042925,250.94372,274.4500619,246.6158484,281.5782278,260.6589496,253.968644,242.9067398,282.2912093,289.32064,283.6256606,270.8961368,245.7743101,290.6216173
252.3631482,228.1471771,250.3920684,249.3594389,269.2074868,245.5794717,236.2117421,311.4747437,252.089961,250.4871447,254.1996643,261.2509525,264.8001875,294.1609533,267.1430111,230.8478226,312.7165295,241.6696578,233.4164072,287.8628839,277.0816483,245.0871091,274.4873117,236.4864705,257.299535,254.8404742,282.6534349,262.2074037,255.8811963,242.8688029,274.1029723,301.2993578,272.4080933,266.9397359,261.5055599,255.5043557,268.9277505,255.6133682,282.511361,293.7390961,273.9756886,270.083999,243.9008325,277.8049963,273.6836445,258.6910532,283.1867795,257.1276055,301.786343,276.6159295,283.105435,251.9201658,272.7960274,270.7201299,283.6095547,301.2592295,215.6036761,251.7784069,281.3318448,257.4351207,263.5198419,212.7289504,252.2746248,252.3884082,239.4074309,214.9316292,276.7226909
292.7416281,302.587917,268.0511834,236.3037932,289.069973,278.4485344,275.3316385,248.2498164,238.1347565,262.4776359,243.2280477,278.5048639,291.2015916,255.6508181,252.2849033,271.0924396,275.7041434,266.8439152,285.1758592,288.62125,262.5654724,250.8903958,283.7937805,267.4787073,252.0924778,267.278373,237.4582485,254.3859767,239.2714638,268.6268649,279.7028616,278.2019654,234.7977708,283.434832,256.6320294,243.1324099,277.1740092,267.8705802,290.1354723,245.1402971,268.1628904,241.5821266,244.9483152,255.8672702,271.7999873,256.0948636,266.5229334,249.3695003,231.4591615,290.923325,275.6109518,274.1957638,257.4438983,310.6447607,255.9737073,284.02012,273.3306118,253.2283535,262.0704992,265.8352201,276.3942285,231.2787712,266.287947,219.9854822,266.4590711,251.7764188,241.3364645
236.2251247,246.7209499,248.6536603,269.1448381,250.5760762,263.8570744,244.8701351,270.4624789,300.428767,259.0367861,274.4793438,249.8416964,287.3633248,229.4758643,269.8547237,239.1191007,252.5384176,268.4068018,236.2731506,317.4609137,264.8391476,255.7047544,237.319572,256.4557049,234.2992098,248.2510058,255.4378173,312.8478505,275.9445161,260.9528161,277.9581962,297.0223371,263.0063027,256.7485497,294.9016244,266.7222134,254.3996321,283.1674485,249.8854184,269.8530153,281.1637401,297.3587332,287.1983261,252.5133035,263.0615465,249.4030114,304.5304938,266.8708438,270.2720577,262.9851001,260.043613,262.2633326,293.8231576,246.9701873,246.2306385,276.0817207,238.9577074,289.3251245,245.6903219,252.3335831,276.7245864,256.9241141,236.1186737,236.2103877,275.0729254,264.0697865,254.4507307
261.3379806,278.6296189,238.1262619,276.7075796,261.3119353,258.4174206,238.3785761,247.9963655,254.1352143,267.2588462,266.4670548,254.7192606,263.4814497,311.9837025,252.8701534,246.5574411,274.349519,291.4209897,259.4281205,310.2435624,261.3290049,264.2292007,253.3402897,277.2439557,274.7236716,271.2310101,242.8276819,274.4652169,264.3113016,236.9389,259.4851078,270.8369832,283.4004354,249.2271014,258.131528,237.6116896,272.6392847,257.5540228,258.1373053,261.0203973,292.8199202,224.2959167,242.4579093,252.7231111,260.1889103,246.4161576,269.4526476,250.7047243,237.2974449,253.7669326,228.3398804,287.3640986,277.3663742,277.0463492,277.6576856,256.1681867,250.2384647,290.9382083,251.4935075,256.8925828,249.171692,238.3795253,275.3749143,305.0919741,271.248611,284.4932691,272.7521617
250.4640257,304.2126676,262.8547029,253.3633936,272.6751106,243.6795314,289.516936,283.7029057,256.7184291,274.6849908,272.5830983,277.867342,253.9536077,277.8650547,265.7937605,250.8543101,270.892689,248.8703989,274.345266,260.3385191,278.0059622,249.3840623,266.11427,268.0896783,298.6958345,271.5837913,265.9050667,269.8149966,282.4751879,254.4879114,268.4862162,279.7496073,274.939404,272.1387924,267.5800836,272.2285464,249.9902465,271.0696109,270.3375701,256.3753631,276.9956396,283.2683824,240.1776756,279.7851238,253.3930218,255.6418068,307.7791983,247.1051094,252.2326529,252.5049708,288.22752,257.2935198,260.7646804,278.8258348,282.5763164,265.7737578,279.4320926,263.2224087,272.3479188,273.5220876,263.8365453,239.3066945,267.8022423,228.6637141,277.779715,255.9061194,270.5561052
265.1893739,302.8400796,238.0533008,245.246022,258.0248531,250.2610986,285.4485836,259.4806381,247.1901549,273.4306143,272.0891797,248.1597767,266.6657464,258.4257869,240.7860678,259.097372,272.6604806,270.0120833,257.8610955,270.8779609,270.7248614,278.0396048,274.9691065,314.0906678,246.5274967,239.6794861,235.741462,248.7184407,246.4746546,281.3797284,274.9868633,266.1552119,237.3778433,282.2811366,268.9990797,289.9531296,239.8920973,275.8042058,272.1299381,274.9463735,252.688546,255.23027,237.8539834,245.3877794,228.7353276,249.9624766,275.7303492,259.4024008,277.7698663,237.2459267,254.5532577,307.4106246,284.4322153,310.1871691,243.6516805,253.4255447,257.1263492,233.6774925,280.2192675,278.0283916,242.8580692,260.8371345,258.1138218,285.784045,259.8735609,282.1405606,295.4510783
